author,chapter,sentence,title
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Neither knew that the other was coming.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Each feeling for a grip met the other's arm: in surprise they raised their heads; their faces were almost touching; so they met.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Some of the greatest heroes have confessed that just before they fell to [began combat] they had a sinking [feeling in the stomach].,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Had it been so with Peter at that moment I would admit it.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"After all, he was the only man that the Sea-Cook had feared.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"But Peter had no sinking, he had one feeling only, gladness; and he gnashed his pretty teeth with joy.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"Quick as thought he snatched a knife from Hook's belt and was about to drive it home, when he saw that he was higher up the rock than his foe.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,It would not have been fighting fair.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,He gave the pirate a hand to help him up.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,It was then that Hook bit him.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Not the pain of this but its unfairness was what dazed Peter.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,It made him quite helpless.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"He could only stare, horrified.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Every child is affected thus the first time he is treated unfairly.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,All he thinks he has a right to when he comes to you to be yours is fairness.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"After you have been unfair to him he will love you again, but will never afterwards be quite the same boy.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,No one ever gets over the first unfairness; no one except Peter.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"He often met it, but he always forgot it.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,I suppose that was the real difference between him and all the rest.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"So when he met it now it was like the first time; and he could just stare, helpless.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Twice the iron hand clawed him.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"A few moments afterwards the other boys saw Hook in the water striking wildly for the ship; no elation on the pestilent face now, only white fear, for the crocodile was in dogged pursuit of him.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"On ordinary occasions the boys would have swum alongside cheering; but now they were uneasy, for they had lost both Peter and Wendy, and were scouring the lagoon for them, calling them by name.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"They found the dinghy and went home in it, shouting ""Peter, Wendy"" as they went, but no answer came save mocking laughter from the mermaids.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""They must be swimming back or flying,"" the boys concluded.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"They were not very anxious, because they had such faith in Peter.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"They chuckled, boylike, because they would be late for bed; and it was all mother Wendy's fault!",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"When their voices died away there came cold silence over the lagoon, and then a feeble cry.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Help, help!""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Two small figures were beating against the rock; the girl had fainted and lay on the boy's arm.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,With a last effort Peter pulled her up the rock and then lay down beside her.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Even as he also fainted he saw that the water was rising.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"He knew that they would soon be drowned, but he could do no more.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"As they lay side by side a mermaid caught Wendy by the feet, and began pulling her softly into the water.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"Peter, feeling her slip from him, woke with a start, and was just in time to draw her back.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,But he had to tell her the truth.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""We are on the rock, Wendy,"" he said, ""but it is growing smaller.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"Soon the water will be over it.""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,She did not understand even now.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""We must go,"" she said, almost brightly.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Yes,"" he answered faintly.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Shall we swim or fly, Peter?""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,He had to tell her.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Do you think you could swim or fly as far as the island, Wendy, without my help?""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,She had to admit that she was too tired.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,He moaned.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""What is it?""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"she asked, anxious about him at once.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""I can't help you, Wendy.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Hook wounded me.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"I can neither fly nor swim.""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Do you mean we shall both be drowned?""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Look how the water is rising.""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,They put their hands over their eyes to shut out the sight.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,They thought they would soon be no more.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"As they sat thus something brushed against Peter as light as a kiss, and stayed there, as if saying timidly, ""Can I be of any use?""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"It was the tail of a kite, which Michael had made some days before.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,It had torn itself out of his hand and floated away.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Michael's kite,"" Peter said without interest, but next moment he had seized the tail, and was pulling the kite toward him.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""It lifted Michael off the ground,"" he cried; ""why should it not carry you?""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Both of us!""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""It can't lift two; Michael and Curly tried.""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""Let us draw lots,"" Wendy said bravely.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"""And you a lady; never.""",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Already he had tied the tail round her.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"She clung to him; she refused to go without him; but with a ""Good-bye, Wendy,"" he pushed her from the rock; and in a few minutes she was borne out of his sight.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Peter was alone on the lagoon.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,The rock was very small now; soon it would be submerged.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Pale rays of light tiptoed across the waters; and by and by there was to be heard a sound at once the most musical and the most melancholy in the world: the mermaids calling to the moon.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,Peter was not quite like other boys; but he was afraid at last.,PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"A tremour ran through him, like a shudder passing over the sea; but on the sea one shudder follows another till there are hundreds of them, and Peter felt just the one.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"Next moment he was standing erect on the rock again, with that smile on his face and a drum beating within him.",PETER PAN
James Matthew Barrie,Chapter 8 THE MERMAIDS' LAGOON,"It was saying, ""To die will be an awfully big adventure.""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,The last sound Peter heard before he was quite alone were the mermaids retiring one by one to their bedchambers under the sea.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"He was too far away to hear their doors shut; but every door in the coral caves where they live rings a tiny bell when it opens or closes (as in all the nicest houses on the mainland), and he heard the bells.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Steadily the waters rose till they were nibbling at his feet; and to pass the time until they made their final gulp, he watched the only thing on the lagoon.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"He thought it was a piece of floating paper, perhaps part of the kite, and wondered idly how long it would take to drift ashore.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Presently he noticed as an odd thing that it was undoubtedly out upon the lagoon with some definite purpose, for it was fighting the tide, and sometimes winning; and when it won, Peter, always sympathetic to the weaker side, could not help clapping; it was such a gallant piece of paper.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"It was not really a piece of paper; it was the Never bird, making desperate efforts to reach Peter on the nest.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"By working her wings, in a way she had learned since the nest fell into the water, she was able to some extent to guide her strange craft, but by the time Peter recognised her she was very exhausted.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"She had come to save him, to give him her nest, though there were eggs in it.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"I rather wonder at the bird, for though he had been nice to her, he had also sometimes tormented her.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"I can suppose only that, like Mrs.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Darling and the rest of them, she was melted because he had all his first teeth.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"She called out to him what she had come for, and he called out to her what she was doing there; but of course neither of them understood the other's language.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"In fanciful stories people can talk to the birds freely, and I wish for the moment I could pretend that this were such a story, and say that Peter replied intelligently to the Never bird; but truth is best, and I want to tell you only what really happened.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Well, not only could they not understand each other, but they forgot their manners.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"""I--want--you--to--get--into--the--nest,"" the bird called, speaking as slowly and distinctly as possible, ""and--then--you--can--drift--ashore, but--I--am--too--tired--to--bring--it--any--nearer--so--you--must--try to--swim--to--it.""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"""What are you quacking about?""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,Peter answered.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"""Why don't you let the nest drift as usual?""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"""I--want--you--"" the bird said, and repeated it all over.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,Then Peter tried slow and distinct.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"""What--are--you--quacking--about?""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,and so on.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,The Never bird became irritated; they have very short tempers.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"""You dunderheaded little jay!""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"she screamed, ""Why don't you do as I tell you?""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Peter felt that she was calling him names, and at a venture he retorted hotly: ""So are you!""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Then rather curiously they both snapped out the same remark: ""Shut up!""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"""Shut up!""",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Nevertheless the bird was determined to save him if she could, and by one last mighty effort she propelled the nest against the rock.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Then up she flew; deserting her eggs, so as to make her meaning clear.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Then at last he understood, and clutched the nest and waved his thanks to the bird as she fluttered overhead.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"It was not to receive his thanks, however, that she hung there in the sky; it was not even to watch him get into the nest; it was to see what he did with her eggs.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"There were two large white eggs, and Peter lifted them up and reflected.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"The bird covered her face with her wings, so as not to see the last of them; but she could not help peeping between the feathers.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"I forget whether I have told you that there was a stave on the rock, driven into it by some buccaneers of long ago to mark the site of buried treasure.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"The children had discovered the glittering hoard, and when in a mischievous mood used to fling showers of moidores, diamonds, pearls and pieces of eight to the gulls, who pounced upon them for food, and then flew away, raging at the scurvy trick that had been played upon them.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"The stave was still there, and on it Starkey had hung his hat, a deep tarpaulin, watertight, with a broad brim.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,Peter put the eggs into this hat and set it on the lagoon.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,It floated beautifully.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"The Never bird saw at once what he was up to, and screamed her admiration of him; and, alas, Peter crowed his agreement with her.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Then he got into the nest, reared the stave in it as a mast, and hung up his shirt for a sail.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,At the same moment the bird fluttered down upon the hat and once more sat snugly on her eggs.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"She drifted in one direction, and he was borne off in another, both cheering.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Of course when Peter landed he beached his barque [small ship, actually the Never Bird's nest in this particular case in point] in a place where the bird would easily find it; but the hat was such a great success that she abandoned the nest.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"It drifted about till it went to pieces, and often Starkey came to the shore of the lagoon, and with many bitter feelings watched the bird sitting on his hat.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"As we shall not see her again, it may be worth mentioning here that all Never birds now build in that shape of nest, with a broad brim on which the youngsters take an airing.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Great were the rejoicings when Peter reached the home under the ground almost as soon as Wendy, who had been carried hither and thither by the kite.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,Every boy had adventures to tell; but perhaps the biggest adventure of all was that they were several hours late for bed.,PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"This so inflated them that they did various dodgy things to get staying up still longer, such as demanding bandages; but Wendy, though glorying in having them all home again safe and sound, was scandalised by the lateness of the hour, and cried, ""To bed, to bed,"" in a voice that had to be obeyed.",PETER PAN
James Matthew Barrie,Chapter 9 THE NEVER BIRD,"Next day, however, she was awfully tender, and gave out bandages to every one, and they played till bed-time at limping about and carrying their arms in slings.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,One important result of the brush [with the pirates] on the lagoon was that it made the redskins their friends.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Peter had saved Tiger Lily from a dreadful fate, and now there was nothing she and her braves would not do for him.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"All night they sat above, keeping watch over the home under the ground and awaiting the big attack by the pirates which obviously could not be much longer delayed.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Even by day they hung about, smoking the pipe of peace, and looking almost as if they wanted tit-bits to eat.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"They called Peter the Great White Father, prostrating themselves [lying down] before him; and he liked this tremendously, so that it was not really good for him.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""The great white father,"" he would say to them in a very lordly manner, as they grovelled at his feet, ""is glad to see the Piccaninny warriors protecting his wigwam from the pirates.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Me Tiger Lily,"" that lovely creature would reply.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Peter Pan save me, me his velly nice friend.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Me no let pirates hurt him.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"She was far too pretty to cringe in this way, but Peter thought it his due, and he would answer condescendingly, ""It is good.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Peter Pan has spoken.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Always when he said, ""Peter Pan has spoken,"" it meant that they must now shut up, and they accepted it humbly in that spirit; but they were by no means so respectful to the other boys, whom they looked upon as just ordinary braves.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"They said ""How-do?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"to them, and things like that; and what annoyed the boys was that Peter seemed to think this all right.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Secretly Wendy sympathised with them a little, but she was far too loyal a housewife to listen to any complaints against father.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Father knows best,"" she always said, whatever her private opinion must be.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Her private opinion was that the redskins should not call her a squaw.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"We have now reached the evening that was to be known among them as the Night of Nights, because of its adventures and their upshot.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"The day, as if quietly gathering its forces, had been almost uneventful, and now the redskins in their blankets were at their posts above, while, below, the children were having their evening meal; all except Peter, who had gone out to get the time.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"The way you got the time on the island was to find the crocodile, and then stay near him till the clock struck.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"The meal happened to be a make-believe tea, and they sat around the board, guzzling in their greed; and really, what with their chatter and recriminations, the noise, as Wendy said, was positively deafening.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"To be sure, she did not mind noise, but she simply would not have them grabbing things, and then excusing themselves by saying that Tootles had pushed their elbow.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"There was a fixed rule that they must never hit back at meals, but should refer the matter of dispute to Wendy by raising the right arm politely and saying, ""I complain of so-and-so;"" but what usually happened was that they forgot to do this or did it too much.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Silence,"" cried Wendy when for the twentieth time she had told them that they were not all to speak at once.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Is your mug empty, Slightly darling?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Not quite empty, mummy,"" Slightly said, after looking into an imaginary mug.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""He hasn't even begun to drink his milk,"" Nibs interposed.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"This was telling, and Slightly seized his chance.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I complain of Nibs,"" he cried promptly.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"John, however, had held up his hand first.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Well, John?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""May I sit in Peter's chair, as he is not here?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Sit in father's chair, John!""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Wendy was scandalised.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Certainly not.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""He is not really our father,"" John answered.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""He didn't even know how a father does till I showed him.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,This was grumbling.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""We complain of John,"" cried the twins.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Tootles held up his hand.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"He was so much the humblest of them, indeed he was the only humble one, that Wendy was specially gentle with him.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I don't suppose,"" Tootles said diffidently [bashfully or timidly], ""that I could be father.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""No, Tootles.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Once Tootles began, which was not very often, he had a silly way of going on.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""As I can't be father,"" he said heavily, ""I don't suppose, Michael, you would let me be baby?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""No, I won't,"" Michael rapped out.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,He was already in his basket.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""As I can't be baby,"" Tootles said, getting heavier and heavier and heavier, ""do you think I could be a twin?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""No, indeed,"" replied the twins; ""it's awfully difficult to be a twin.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""As I can't be anything important,"" said Tootles, ""would any of you like to see me do a trick?""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""No,"" they all replied.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,Then at last he stopped.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I hadn't really any hope,"" he said.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,The hateful telling broke out again.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Slightly is coughing on the table.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""The twins began with cheese-cakes.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Curly is taking both butter and honey.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Nibs is speaking with his mouth full.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I complain of the twins.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I complain of Curly.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I complain of Nibs.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Oh dear, oh dear,"" cried Wendy, ""I'm sure I sometimes think that spinsters are to be envied.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"She told them to clear away, and sat down to her work-basket, a heavy load of stockings and every knee with a hole in it as usual.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Wendy,"" remonstrated [scolded] Michael, ""I'm too big for a cradle.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I must have somebody in a cradle,"" she said almost tartly, ""and you are the littlest.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"A cradle is such a nice homely thing to have about a house.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,While she sewed they played around her; such a group of happy faces and dancing limbs lit up by that romantic fire.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"It had become a very familiar scene, this, in the home under the ground, but we are looking on it for the last time.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"There was a step above, and Wendy, you may be sure, was the first to recognize it.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Children, I hear your father's step.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"He likes you to meet him at the door.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Above, the redskins crouched before Peter.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Watch well, braves.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"I have spoken.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"And then, as so often before, the gay children dragged him from his tree.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"As so often before, but never again.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,He had brought nuts for the boys as well as the correct time for Wendy.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Peter, you just spoil them, you know,"" Wendy simpered [exaggerated a smile].",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Ah, old lady,"" said Peter, hanging up his gun.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""It was me told him mothers are called old lady,"" Michael whispered to Curly.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""I complain of Michael,"" said Curly instantly.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,The first twin came to Peter.,PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Father, we want to dance.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Dance away, my little man,"" said Peter, who was in high good humour.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""But we want you to dance.""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"Peter was really the best dancer among them, but he pretended to be scandalised.",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""Me!",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"My old bones would rattle!""",PETER PAN
James Matthew Barrie,Chapter 10 THE HAPPY HOME,"""And mummy too.""",PETER PAN
